lr-Adam,step,train_loss_step,epoch,train_loss_epoch,val_loss
2.5e-05,935749,,,,
,935749,0.03031723015010357,37,,
2.5e-05,935799,,,,
,935799,0.015363935381174088,37,,
2.5e-05,935849,,,,
,935849,0.037241704761981964,37,,
2.5e-05,935899,,,,
,935899,0.041628170758485794,37,,
2.5e-05,935949,,,,
,935949,0.04724092036485672,37,,
2.5e-05,935999,,,,
,935999,0.033570367842912674,37,,
2.5e-05,936049,,,,
,936049,0.030266115441918373,37,,
2.5e-05,936099,,,,
,936099,0.023510796949267387,37,,
2.5e-05,936149,,,,
,936149,0.003804681356996298,37,,
2.5e-05,936199,,,,
,936199,0.01747094839811325,37,,
2.5e-05,936249,,,,
,936249,0.025847679004073143,37,,
2.5e-05,936299,,,,
,936299,0.02572917751967907,37,,
2.5e-05,936349,,,,
,936349,0.03449787199497223,37,,
2.5e-05,936399,,,,
,936399,0.038668710738420486,37,,
2.5e-05,936449,,,,
,936449,0.03069135546684265,37,,
2.5e-05,936499,,,,
,936499,0.05470891296863556,37,,
2.5e-05,936549,,,,
,936549,0.05070633813738823,37,,
2.5e-05,936599,,,,
,936599,0.030577458441257477,37,,
2.5e-05,936649,,,,
,936649,0.03614575043320656,37,,
2.5e-05,936699,,,,
,936699,0.028986172750592232,37,,
2.5e-05,936749,,,,
,936749,0.045112766325473785,37,,
2.5e-05,936799,,,,
,936799,0.02189004421234131,37,,
2.5e-05,936849,,,,
,936849,0.02580464817583561,37,,
2.5e-05,936899,,,,
,936899,0.022686609998345375,37,,
2.5e-05,936949,,,,
,936949,0.053933657705783844,37,,
2.5e-05,936999,,,,
,936999,0.04057515785098076,37,,
2.5e-05,937049,,,,
,937049,0.03784789517521858,37,,
2.5e-05,937099,,,,
,937099,0.04009949788451195,37,,
2.5e-05,937149,,,,
,937149,0.03178739547729492,37,,
2.5e-05,937199,,,,
,937199,0.02844407968223095,37,,
2.5e-05,937249,,,,
,937249,0.049304451793432236,37,,
2.5e-05,937299,,,,
,937299,0.01922687701880932,37,,
2.5e-05,937349,,,,
,937349,0.028305381536483765,37,,
2.5e-05,937399,,,,
,937399,0.034311506897211075,37,,
2.5e-05,937449,,,,
,937449,0.04890488460659981,37,,
2.5e-05,937499,,,,
,937499,0.03389971703290939,37,,
2.5e-05,937549,,,,
,937549,0.013700572773814201,37,,
2.5e-05,937599,,,,
,937599,0.02010105364024639,37,,
2.5e-05,937649,,,,
,937649,0.0083544310182333,37,,
2.5e-05,937699,,,,
,937699,0.026551250368356705,37,,
2.5e-05,937749,,,,
,937749,0.03758756071329117,37,,
2.5e-05,937799,,,,
,937799,0.04486970603466034,37,,
2.5e-05,937849,,,,
,937849,0.0522523894906044,37,,
2.5e-05,937899,,,,
,937899,0.04553936421871185,37,,
2.5e-05,937949,,,,
,937949,0.03956511616706848,37,,
2.5e-05,937999,,,,
,937999,0.02106769010424614,37,,
2.5e-05,938049,,,,
,938049,0.03788110986351967,37,,
2.5e-05,938099,,,,
,938099,0.03145803511142731,37,,
2.5e-05,938149,,,,
,938149,0.020381072536110878,37,,
2.5e-05,938199,,,,
,938199,0.02560441382229328,37,,
2.5e-05,938249,,,,
,938249,0.009573901072144508,37,,
2.5e-05,938299,,,,
,938299,0.03286377713084221,37,,
2.5e-05,938349,,,,
,938349,0.015006359666585922,37,,
2.5e-05,938399,,,,
,938399,0.006050748284906149,37,,
2.5e-05,938449,,,,
,938449,0.016401125118136406,37,,
2.5e-05,938499,,,,
,938499,0.03803643584251404,37,,
2.5e-05,938549,,,,
,938549,0.013369116932153702,37,,
2.5e-05,938599,,,,
,938599,0.03397629037499428,37,,
2.5e-05,938649,,,,
,938649,0.02172265760600567,37,,
2.5e-05,938699,,,,
,938699,0.03403851017355919,37,,
2.5e-05,938749,,,,
,938749,0.03135799616575241,37,,
2.5e-05,938799,,,,
,938799,0.04258863627910614,37,,
2.5e-05,938849,,,,
,938849,0.02131558209657669,37,,
2.5e-05,938899,,,,
,938899,0.026897896081209183,37,,
2.5e-05,938949,,,,
,938949,0.026001548394560814,37,,
2.5e-05,938999,,,,
,938999,0.022172972559928894,37,,
2.5e-05,939049,,,,
,939049,0.04131943732500076,37,,
2.5e-05,939099,,,,
,939099,0.03355937823653221,37,,
2.5e-05,939149,,,,
,939149,0.018074240535497665,37,,
2.5e-05,939199,,,,
,939199,0.05029050260782242,37,,
2.5e-05,939249,,,,
,939249,0.027053477242588997,37,,
2.5e-05,939299,,,,
,939299,0.028892898932099342,37,,
2.5e-05,939349,,,,
,939349,0.009945723228156567,37,,
2.5e-05,939399,,,,
,939399,0.00720042223110795,37,,
2.5e-05,939449,,,,
,939449,0.026234813034534454,37,,
2.5e-05,939499,,,,
,939499,0.04612525552511215,37,,
2.5e-05,939549,,,,
,939549,0.021715261042118073,37,,
2.5e-05,939599,,,,
,939599,0.016968894749879837,37,,
2.5e-05,939649,,,,
,939649,0.016695847734808922,37,,
2.5e-05,939699,,,,
,939699,0.052115827798843384,37,,
2.5e-05,939749,,,,
,939749,0.024682000279426575,37,,
2.5e-05,939799,,,,
,939799,0.028466200456023216,37,,
2.5e-05,939849,,,,
,939849,0.044784147292375565,37,,
2.5e-05,939899,,,,
,939899,0.023291446268558502,37,,
2.5e-05,939949,,,,
,939949,0.03747031092643738,37,,
2.5e-05,939999,,,,
,939999,0.01368284784257412,37,,
2.5e-05,940049,,,,
,940049,0.02299724891781807,37,,
2.5e-05,940099,,,,
,940099,0.05009080469608307,37,,
2.5e-05,940149,,,,
,940149,0.0298980213701725,37,,
2.5e-05,940199,,,,
,940199,0.03850165382027626,37,,
2.5e-05,940249,,,,
,940249,0.045723699033260345,37,,
2.5e-05,940299,,,,
,940299,0.02008269540965557,37,,
2.5e-05,940349,,,,
,940349,0.008631035685539246,37,,
2.5e-05,940399,,,,
,940399,0.04360739141702652,37,,
2.5e-05,940449,,,,
,940449,0.010915434919297695,37,,
2.5e-05,940499,,,,
,940499,0.01934485137462616,37,,
2.5e-05,940549,,,,
,940549,0.024355145171284676,37,,
2.5e-05,940599,,,,
,940599,0.03971612825989723,37,,
2.5e-05,940649,,,,
,940649,0.005412426311522722,37,,
2.5e-05,940699,,,,
,940699,0.02998383156955242,37,,
2.5e-05,940749,,,,
,940749,0.024484794586896896,37,,
2.5e-05,940799,,,,
,940799,0.048616454005241394,37,,
2.5e-05,940849,,,,
,940849,0.003664342686533928,37,,
2.5e-05,940899,,,,
,940899,0.036134231835603714,37,,
2.5e-05,940949,,,,
,940949,0.019501900300383568,37,,
2.5e-05,940999,,,,
,940999,0.032815322279930115,37,,
2.5e-05,941049,,,,
,941049,0.05136570334434509,37,,
2.5e-05,941099,,,,
,941099,0.014419542625546455,37,,
2.5e-05,941149,,,,
,941149,0.012212897650897503,37,,
2.5e-05,941199,,,,
,941199,0.04648273438215256,37,,
2.5e-05,941249,,,,
,941249,0.022535672411322594,37,,
2.5e-05,941299,,,,
,941299,0.006067030597478151,37,,
2.5e-05,941349,,,,
,941349,0.04906848073005676,37,,
2.5e-05,941399,,,,
,941399,0.016273779794573784,37,,
2.5e-05,941449,,,,
,941449,0.0371907502412796,37,,
2.5e-05,941499,,,,
,941499,0.03770407661795616,37,,
2.5e-05,941549,,,,
,941549,0.029174990952014923,37,,
2.5e-05,941599,,,,
,941599,0.043093640357255936,37,,
2.5e-05,941649,,,,
,941649,0.025887947529554367,37,,
2.5e-05,941699,,,,
,941699,0.02758837305009365,37,,
2.5e-05,941749,,,,
,941749,0.019479617476463318,37,,
2.5e-05,941799,,,,
,941799,0.04129976034164429,37,,
2.5e-05,941849,,,,
,941849,0.03743867203593254,37,,
2.5e-05,941899,,,,
,941899,0.0038977365475147963,37,,
2.5e-05,941949,,,,
,941949,0.044939346611499786,37,,
2.5e-05,941999,,,,
,941999,0.008992624469101429,37,,
2.5e-05,942049,,,,
,942049,0.007752235047519207,37,,
2.5e-05,942099,,,,
,942099,0.020213833078742027,37,,
2.5e-05,942149,,,,
,942149,0.014942853711545467,37,,
2.5e-05,942199,,,,
,942199,0.03213611617684364,37,,
2.5e-05,942249,,,,
,942249,0.05805889144539833,37,,
2.5e-05,942299,,,,
,942299,0.0016691999044269323,37,,
2.5e-05,942349,,,,
,942349,0.020645560696721077,37,,
2.5e-05,942399,,,,
,942399,0.05520521476864815,37,,
2.5e-05,942449,,,,
,942449,0.029259013012051582,37,,
2.5e-05,942499,,,,
,942499,0.029323510825634003,37,,
2.5e-05,942549,,,,
,942549,0.004303811118006706,37,,
2.5e-05,942599,,,,
,942599,0.008094532415270805,37,,
2.5e-05,942649,,,,
,942649,0.023885149508714676,37,,
2.5e-05,942699,,,,
,942699,0.04169180244207382,37,,
2.5e-05,942749,,,,
,942749,0.004890982992947102,37,,
2.5e-05,942799,,,,
,942799,0.00390045833773911,37,,
2.5e-05,942849,,,,
,942849,0.03518510237336159,37,,
2.5e-05,942899,,,,
,942899,0.037795428186655045,37,,
2.5e-05,942949,,,,
,942949,0.015727832913398743,37,,
2.5e-05,942999,,,,
,942999,0.035322003066539764,37,,
2.5e-05,943049,,,,
,943049,0.021402452141046524,37,,
2.5e-05,943099,,,,
,943099,0.0338156595826149,37,,
2.5e-05,943149,,,,
,943149,0.034558556973934174,37,,
2.5e-05,943199,,,,
,943199,0.03883001208305359,37,,
2.5e-05,943249,,,,
,943249,0.0289166197180748,37,,
2.5e-05,943299,,,,
,943299,0.0363142266869545,37,,
2.5e-05,943349,,,,
,943349,0.00513054383918643,37,,
2.5e-05,943399,,,,
,943399,0.03445379063487053,37,,
2.5e-05,943449,,,,
,943449,0.015520188957452774,37,,
2.5e-05,943499,,,,
,943499,0.04446034133434296,37,,
2.5e-05,943549,,,,
,943549,0.010496262460947037,37,,
2.5e-05,943599,,,,
,943599,0.03708348795771599,37,,
2.5e-05,943649,,,,
,943649,0.03740253299474716,37,,
2.5e-05,943699,,,,
,943699,0.04771352559328079,37,,
2.5e-05,943749,,,,
,943749,0.030767325311899185,37,,
2.5e-05,943799,,,,
,943799,0.026818370446562767,37,,
2.5e-05,943849,,,,
,943849,0.03703472763299942,37,,
2.5e-05,943899,,,,
,943899,0.04089602082967758,37,,
2.5e-05,943949,,,,
,943949,0.033513303846120834,37,,
2.5e-05,943999,,,,
,943999,0.04790791496634483,37,,
2.5e-05,944049,,,,
,944049,0.00996000599116087,37,,
2.5e-05,944099,,,,
,944099,0.055525194853544235,37,,
2.5e-05,944149,,,,
,944149,0.008336592465639114,37,,
2.5e-05,944199,,,,
,944199,0.03470867499709129,37,,
2.5e-05,944249,,,,
,944249,0.026348933577537537,37,,
2.5e-05,944299,,,,
,944299,0.04022664949297905,37,,
2.5e-05,944349,,,,
,944349,0.02528390847146511,37,,
2.5e-05,944399,,,,
,944399,0.030503200367093086,37,,
2.5e-05,944449,,,,
,944449,0.0546937920153141,37,,
2.5e-05,944499,,,,
,944499,0.03328656777739525,37,,
2.5e-05,944549,,,,
,944549,0.038176655769348145,37,,
2.5e-05,944599,,,,
,944599,0.025660935789346695,37,,
2.5e-05,944649,,,,
,944649,0.023609453812241554,37,,
2.5e-05,944699,,,,
,944699,0.049157533794641495,37,,
2.5e-05,944749,,,,
,944749,0.041463401168584824,37,,
2.5e-05,944799,,,,
,944799,0.035333167761564255,37,,
2.5e-05,944849,,,,
,944849,0.04461782053112984,37,,
2.5e-05,944899,,,,
,944899,0.03717052564024925,37,,
2.5e-05,944949,,,,
,944949,0.05991371348500252,37,,
2.5e-05,944999,,,,
,944999,0.040178779512643814,37,,
2.5e-05,945049,,,,
,945049,0.014997282065451145,37,,
2.5e-05,945099,,,,
,945099,0.032810457050800323,37,,
2.5e-05,945149,,,,
,945149,0.00899510458111763,37,,
2.5e-05,945199,,,,
,945199,0.028668491169810295,37,,
2.5e-05,945249,,,,
,945249,0.028760921210050583,37,,
2.5e-05,945299,,,,
,945299,0.030870944261550903,37,,
2.5e-05,945349,,,,
,945349,0.009760616347193718,37,,
2.5e-05,945399,,,,
,945399,0.052916135638952255,37,,
2.5e-05,945449,,,,
,945449,0.02121497318148613,37,,
2.5e-05,945499,,,,
,945499,0.03467404097318649,37,,
2.5e-05,945549,,,,
,945549,0.040945615619421005,37,,
2.5e-05,945599,,,,
,945599,0.010271579958498478,37,,
2.5e-05,945649,,,,
,945649,0.029942423105239868,37,,
2.5e-05,945699,,,,
,945699,0.03757008537650108,37,,
2.5e-05,945749,,,,
,945749,0.01064582820981741,37,,
2.5e-05,945799,,,,
,945799,0.012415844947099686,37,,
2.5e-05,945849,,,,
,945849,0.05020611360669136,37,,
2.5e-05,945899,,,,
,945899,0.044382791966199875,37,,
2.5e-05,945949,,,,
,945949,0.03556816652417183,37,,
2.5e-05,945999,,,,
,945999,0.028696758672595024,37,,
2.5e-05,946049,,,,
,946049,0.03973329812288284,37,,
,946085,,37,0.03108811564743519,
,946085,,37,,0.029979346320033073
2.5e-05,946099,,,,
,946099,0.04715418070554733,38,,
2.5e-05,946149,,,,
,946149,0.01340958010405302,38,,
2.5e-05,946199,,,,
,946199,0.019341468811035156,38,,
2.5e-05,946249,,,,
,946249,0.022557463496923447,38,,
2.5e-05,946299,,,,
,946299,0.03824659809470177,38,,
2.5e-05,946349,,,,
,946349,0.013631191104650497,38,,
2.5e-05,946399,,,,
,946399,0.007169079966843128,38,,
2.5e-05,946449,,,,
,946449,0.016669897362589836,38,,
2.5e-05,946499,,,,
,946499,0.0404185950756073,38,,
2.5e-05,946549,,,,
,946549,0.032240353524684906,38,,
2.5e-05,946599,,,,
,946599,0.03946222364902496,38,,
2.5e-05,946649,,,,
,946649,0.02239229530096054,38,,
2.5e-05,946699,,,,
,946699,0.05178914964199066,38,,
2.5e-05,946749,,,,
,946749,0.021072519943118095,38,,
2.5e-05,946799,,,,
,946799,0.009876209311187267,38,,
2.5e-05,946849,,,,
,946849,0.03647605702280998,38,,
2.5e-05,946899,,,,
,946899,0.018242396414279938,38,,
2.5e-05,946949,,,,
,946949,0.03163427114486694,38,,
2.5e-05,946999,,,,
,946999,0.020571721717715263,38,,
2.5e-05,947049,,,,
,947049,0.04362497478723526,38,,
2.5e-05,947099,,,,
,947099,0.03615017607808113,38,,
2.5e-05,947149,,,,
,947149,0.005524892825633287,38,,
2.5e-05,947199,,,,
,947199,0.015864094719290733,38,,
2.5e-05,947249,,,,
,947249,0.05973340943455696,38,,
2.5e-05,947299,,,,
,947299,0.011234058998525143,38,,
2.5e-05,947349,,,,
,947349,0.021097853779792786,38,,
2.5e-05,947399,,,,
,947399,0.046450067311525345,38,,
2.5e-05,947449,,,,
,947449,0.011299883015453815,38,,
2.5e-05,947499,,,,
,947499,0.027301983907818794,38,,
2.5e-05,947549,,,,
,947549,0.04840284213423729,38,,
2.5e-05,947599,,,,
,947599,0.05564754456281662,38,,
2.5e-05,947649,,,,
,947649,0.010266534052789211,38,,
2.5e-05,947699,,,,
,947699,0.03515320643782616,38,,
2.5e-05,947749,,,,
,947749,0.03958626091480255,38,,
2.5e-05,947799,,,,
,947799,0.034620724618434906,38,,
2.5e-05,947849,,,,
,947849,0.03431357443332672,38,,
2.5e-05,947899,,,,
,947899,0.03271534666419029,38,,
2.5e-05,947949,,,,
,947949,0.049224190413951874,38,,
2.5e-05,947999,,,,
,947999,0.009827110916376114,38,,
2.5e-05,948049,,,,
,948049,0.0564240999519825,38,,
2.5e-05,948099,,,,
,948099,0.0480213537812233,38,,
2.5e-05,948149,,,,
,948149,0.043317761272192,38,,
2.5e-05,948199,,,,
,948199,0.036465104669332504,38,,
2.5e-05,948249,,,,
,948249,0.04183560237288475,38,,
2.5e-05,948299,,,,
,948299,0.028422575443983078,38,,
2.5e-05,948349,,,,
,948349,0.02492683008313179,38,,
2.5e-05,948399,,,,
,948399,0.03309516981244087,38,,
2.5e-05,948449,,,,
,948449,0.021461637690663338,38,,
2.5e-05,948499,,,,
,948499,0.027651073411107063,38,,
2.5e-05,948549,,,,
,948549,0.027949988842010498,38,,
2.5e-05,948599,,,,
,948599,0.03375541791319847,38,,
2.5e-05,948649,,,,
,948649,0.030850902199745178,38,,
2.5e-05,948699,,,,
,948699,0.027116410434246063,38,,
2.5e-05,948749,,,,
,948749,0.020074566826224327,38,,
2.5e-05,948799,,,,
,948799,0.055154480040073395,38,,
2.5e-05,948849,,,,
,948849,0.02525871992111206,38,,
2.5e-05,948899,,,,
,948899,0.03426843509078026,38,,
2.5e-05,948949,,,,
,948949,0.030242661014199257,38,,
2.5e-05,948999,,,,
,948999,0.001685780007392168,38,,
2.5e-05,949049,,,,
,949049,0.028775770217180252,38,,
2.5e-05,949099,,,,
,949099,0.046487268060445786,38,,
2.5e-05,949149,,,,
,949149,0.03201154246926308,38,,
2.5e-05,949199,,,,
,949199,0.016993528231978416,38,,
2.5e-05,949249,,,,
,949249,0.05125688388943672,38,,
2.5e-05,949299,,,,
,949299,0.007411734666675329,38,,
2.5e-05,949349,,,,
,949349,0.01662963069975376,38,,
2.5e-05,949399,,,,
,949399,0.04760502278804779,38,,
2.5e-05,949449,,,,
,949449,0.0179902371019125,38,,
2.5e-05,949499,,,,
,949499,0.017373915761709213,38,,
2.5e-05,949549,,,,
,949549,0.03443777933716774,38,,
2.5e-05,949599,,,,
,949599,0.003984528128057718,38,,
2.5e-05,949649,,,,
,949649,0.029889369383454323,38,,
2.5e-05,949699,,,,
,949699,0.03396712616086006,38,,
2.5e-05,949749,,,,
,949749,0.037919748574495316,38,,
2.5e-05,949799,,,,
,949799,0.013328593224287033,38,,
2.5e-05,949849,,,,
,949849,0.046350330114364624,38,,
2.5e-05,949899,,,,
,949899,0.050368353724479675,38,,
2.5e-05,949949,,,,
,949949,0.048881568014621735,38,,
2.5e-05,949999,,,,
,949999,0.029674433171749115,38,,
2.5e-05,950049,,,,
,950049,0.0294401366263628,38,,
2.5e-05,950099,,,,
,950099,0.04208075627684593,38,,
2.5e-05,950149,,,,
,950149,0.05237162113189697,38,,
2.5e-05,950199,,,,
,950199,0.04182817414402962,38,,
2.5e-05,950249,,,,
,950249,0.022403225302696228,38,,
2.5e-05,950299,,,,
,950299,0.05046511068940163,38,,
2.5e-05,950349,,,,
,950349,0.01670798845589161,38,,
2.5e-05,950399,,,,
,950399,0.043244797736406326,38,,
2.5e-05,950449,,,,
,950449,0.04019920900464058,38,,
2.5e-05,950499,,,,
,950499,0.01746607944369316,38,,
2.5e-05,950549,,,,
,950549,0.036828383803367615,38,,
2.5e-05,950599,,,,
,950599,0.017595265060663223,38,,
2.5e-05,950649,,,,
,950649,0.006570278666913509,38,,
2.5e-05,950699,,,,
,950699,0.02047998085618019,38,,
2.5e-05,950749,,,,
,950749,0.016345644369721413,38,,
2.5e-05,950799,,,,
,950799,0.05113247036933899,38,,
2.5e-05,950849,,,,
,950849,0.04132268205285072,38,,
2.5e-05,950899,,,,
,950899,0.04895937442779541,38,,
2.5e-05,950949,,,,
,950949,0.03583424165844917,38,,
2.5e-05,950999,,,,
,950999,0.005037784576416016,38,,
2.5e-05,951049,,,,
,951049,0.017439652234315872,38,,
2.5e-05,951099,,,,
,951099,0.03263835236430168,38,,
2.5e-05,951149,,,,
,951149,0.03923409804701805,38,,
2.5e-05,951199,,,,
,951199,0.04223006218671799,38,,
2.5e-05,951249,,,,
,951249,0.01355141680687666,38,,
2.5e-05,951299,,,,
,951299,0.0261166300624609,38,,
2.5e-05,951349,,,,
,951349,0.04827137663960457,38,,
2.5e-05,951399,,,,
,951399,0.05517140030860901,38,,
2.5e-05,951449,,,,
,951449,0.03154570236802101,38,,
2.5e-05,951499,,,,
,951499,0.00909421406686306,38,,
2.5e-05,951549,,,,
,951549,0.033653222024440765,38,,
2.5e-05,951599,,,,
,951599,0.03230959549546242,38,,
2.5e-05,951649,,,,
,951649,0.03274695575237274,38,,
2.5e-05,951699,,,,
,951699,0.04776671528816223,38,,
2.5e-05,951749,,,,
,951749,0.015968427062034607,38,,
2.5e-05,951799,,,,
,951799,0.04761451855301857,38,,
2.5e-05,951849,,,,
,951849,0.04207727313041687,38,,
2.5e-05,951899,,,,
,951899,0.011966603808104992,38,,
2.5e-05,951949,,,,
,951949,0.021815970540046692,38,,
2.5e-05,951999,,,,
,951999,0.04646482691168785,38,,
2.5e-05,952049,,,,
,952049,0.03644179925322533,38,,
2.5e-05,952099,,,,
,952099,0.005134159699082375,38,,
2.5e-05,952149,,,,
,952149,0.03184081241488457,38,,
2.5e-05,952199,,,,
,952199,0.02077948860824108,38,,
2.5e-05,952249,,,,
,952249,0.046011362224817276,38,,
2.5e-05,952299,,,,
,952299,0.06052052974700928,38,,
2.5e-05,952349,,,,
,952349,0.021289294585585594,38,,
2.5e-05,952399,,,,
,952399,0.023048492148518562,38,,
2.5e-05,952449,,,,
,952449,0.02502359077334404,38,,
2.5e-05,952499,,,,
,952499,0.04959532245993614,38,,
2.5e-05,952549,,,,
,952549,0.03299427404999733,38,,
2.5e-05,952599,,,,
,952599,0.03751606494188309,38,,
2.5e-05,952649,,,,
,952649,0.031184276565909386,38,,
2.5e-05,952699,,,,
,952699,0.03318509832024574,38,,
2.5e-05,952749,,,,
,952749,0.02738809399306774,38,,
2.5e-05,952799,,,,
,952799,0.023259328678250313,38,,
2.5e-05,952849,,,,
,952849,0.0312909297645092,38,,
2.5e-05,952899,,,,
,952899,0.025617990642786026,38,,
2.5e-05,952949,,,,
,952949,0.022161314263939857,38,,
2.5e-05,952999,,,,
,952999,0.03446187451481819,38,,
2.5e-05,953049,,,,
,953049,0.036833252757787704,38,,
2.5e-05,953099,,,,
,953099,0.017840541899204254,38,,
2.5e-05,953149,,,,
,953149,0.02797069028019905,38,,
2.5e-05,953199,,,,
,953199,0.0454816110432148,38,,
2.5e-05,953249,,,,
,953249,0.04329228401184082,38,,
2.5e-05,953299,,,,
,953299,0.015723636373877525,38,,
2.5e-05,953349,,,,
,953349,0.012319304049015045,38,,
2.5e-05,953399,,,,
,953399,0.02750115841627121,38,,
2.5e-05,953449,,,,
,953449,0.04682794585824013,38,,
2.5e-05,953499,,,,
,953499,0.022127503529191017,38,,
2.5e-05,953549,,,,
,953549,0.03866749256849289,38,,
2.5e-05,953599,,,,
,953599,0.040730103850364685,38,,
2.5e-05,953649,,,,
,953649,0.025301558896899223,38,,
2.5e-05,953699,,,,
,953699,0.04347088187932968,38,,
2.5e-05,953749,,,,
,953749,0.04533234238624573,38,,
2.5e-05,953799,,,,
,953799,0.04182714596390724,38,,
2.5e-05,953849,,,,
,953849,0.03795978054404259,38,,
2.5e-05,953899,,,,
,953899,0.012148815207183361,38,,
2.5e-05,953949,,,,
,953949,0.016017276793718338,38,,
2.5e-05,953999,,,,
,953999,0.03724261000752449,38,,
2.5e-05,954049,,,,
,954049,0.029673432931303978,38,,
2.5e-05,954099,,,,
,954099,0.021591084077954292,38,,
2.5e-05,954149,,,,
,954149,0.011765587143599987,38,,
2.5e-05,954199,,,,
,954199,0.016910236328840256,38,,
2.5e-05,954249,,,,
,954249,0.024344291538000107,38,,
2.5e-05,954299,,,,
,954299,0.044085245579481125,38,,
2.5e-05,954349,,,,
,954349,0.04458705335855484,38,,
2.5e-05,954399,,,,
,954399,0.034490883350372314,38,,
2.5e-05,954449,,,,
,954449,0.019745809957385063,38,,
2.5e-05,954499,,,,
,954499,0.03713406249880791,38,,
2.5e-05,954549,,,,
,954549,0.0330444797873497,38,,
2.5e-05,954599,,,,
,954599,0.03852064535021782,38,,
2.5e-05,954649,,,,
,954649,0.010861326940357685,38,,
2.5e-05,954699,,,,
,954699,0.0378396101295948,38,,
2.5e-05,954749,,,,
,954749,0.04428777098655701,38,,
2.5e-05,954799,,,,
,954799,0.04523640125989914,38,,
2.5e-05,954849,,,,
,954849,0.008247709833085537,38,,
2.5e-05,954899,,,,
,954899,0.01686885394155979,38,,
2.5e-05,954949,,,,
,954949,0.03732864931225777,38,,
2.5e-05,954999,,,,
,954999,0.02989298477768898,38,,
2.5e-05,955049,,,,
,955049,0.03292527049779892,38,,
2.5e-05,955099,,,,
,955099,0.041493531316518784,38,,
2.5e-05,955149,,,,
,955149,0.016178978607058525,38,,
2.5e-05,955199,,,,
,955199,0.009972633793950081,38,,
2.5e-05,955249,,,,
,955249,0.047383882105350494,38,,
2.5e-05,955299,,,,
,955299,0.04334567114710808,38,,
2.5e-05,955349,,,,
,955349,0.047883354127407074,38,,
2.5e-05,955399,,,,
,955399,0.02414746955037117,38,,
2.5e-05,955449,,,,
,955449,0.040381837636232376,38,,
2.5e-05,955499,,,,
,955499,0.04309136047959328,38,,
2.5e-05,955549,,,,
,955549,0.04662349075078964,38,,
2.5e-05,955599,,,,
,955599,0.015579042956233025,38,,
2.5e-05,955649,,,,
,955649,0.015603791922330856,38,,
2.5e-05,955699,,,,
,955699,0.02710481733083725,38,,
2.5e-05,955749,,,,
,955749,0.044336967170238495,38,,
2.5e-05,955799,,,,
,955799,0.007277741562575102,38,,
2.5e-05,955849,,,,
,955849,0.010645811446011066,38,,
2.5e-05,955899,,,,
,955899,0.007754049729555845,38,,
2.5e-05,955949,,,,
,955949,0.03184317797422409,38,,
2.5e-05,955999,,,,
,955999,0.021492259576916695,38,,
2.5e-05,956049,,,,
,956049,0.02506595477461815,38,,
2.5e-05,956099,,,,
,956099,0.022773118689656258,38,,
2.5e-05,956149,,,,
,956149,0.025381356477737427,38,,
2.5e-05,956199,,,,
,956199,0.03144918754696846,38,,
2.5e-05,956249,,,,
,956249,0.02578299306333065,38,,
2.5e-05,956299,,,,
,956299,0.025053778663277626,38,,
2.5e-05,956349,,,,
,956349,0.01734994724392891,38,,
2.5e-05,956399,,,,
,956399,0.04355398938059807,38,,
2.5e-05,956449,,,,
,956449,0.025897977873682976,38,,
2.5e-05,956499,,,,
,956499,0.024594755843281746,38,,
2.5e-05,956549,,,,
,956549,0.0059007517993450165,38,,
2.5e-05,956599,,,,
,956599,0.031200457364320755,38,,
2.5e-05,956649,,,,
,956649,0.03919633850455284,38,,
2.5e-05,956699,,,,
,956699,0.024184023961424828,38,,
2.5e-05,956749,,,,
,956749,0.003967491909861565,38,,
2.5e-05,956799,,,,
,956799,0.03918568044900894,38,,
2.5e-05,956849,,,,
,956849,0.049979012459516525,38,,
2.5e-05,956899,,,,
,956899,0.02818698063492775,38,,
2.5e-05,956949,,,,
,956949,0.021796589717268944,38,,
2.5e-05,956999,,,,
,956999,0.03852752596139908,38,,
2.5e-05,957049,,,,
,957049,0.032378900796175,38,,
2.5e-05,957099,,,,
,957099,0.030590325593948364,38,,
2.5e-05,957149,,,,
,957149,0.007258003577589989,38,,
2.5e-05,957199,,,,
,957199,0.03834333270788193,38,,
2.5e-05,957249,,,,
,957249,0.05053546279668808,38,,
2.5e-05,957299,,,,
,957299,0.049366362392902374,38,,
2.5e-05,957349,,,,
,957349,0.02976970374584198,38,,
2.5e-05,957399,,,,
,957399,0.005259333644062281,38,,
2.5e-05,957449,,,,
,957449,0.037592578679323196,38,,
2.5e-05,957499,,,,
,957499,0.04452033340930939,38,,
2.5e-05,957549,,,,
,957549,0.03861154615879059,38,,
2.5e-05,957599,,,,
,957599,0.02106221579015255,38,,
2.5e-05,957649,,,,
,957649,0.05723697692155838,38,,
2.5e-05,957699,,,,
,957699,0.019966844469308853,38,,
2.5e-05,957749,,,,
,957749,0.04930489882826805,38,,
2.5e-05,957799,,,,
,957799,0.04375019297003746,38,,
2.5e-05,957849,,,,
,957849,0.044650107622146606,38,,
2.5e-05,957899,,,,
,957899,0.03979700803756714,38,,
2.5e-05,957949,,,,
,957949,0.028780583292245865,38,,
2.5e-05,957999,,,,
,957999,0.03136390447616577,38,,
2.5e-05,958049,,,,
,958049,0.020770670846104622,38,,
2.5e-05,958099,,,,
,958099,0.008303423412144184,38,,
2.5e-05,958149,,,,
,958149,0.026000935584306717,38,,
